date,series_id,series_name,category,department,ubigeo,value_raw,value_sa,value_log,value_dlog,value_yoy,source,frequency_original
2010-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,70.63960661866773,78.31312062506287,4.3607151576057355,0.043244681758379144,44.521550036177615,BCRP,M
2010-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,83.35956379587363,83.94576354287973,4.430170918198734,0.06945576059299885,42.77680568315243,BCRP,M
2010-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,83.94064529489827,82.30181908227136,4.4103932105040204,-0.019777707694713875,24.05859164148636,BCRP,M
2010-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,89.10171497274999,84.24739978209787,4.433757705635696,0.023364495131675156,18.828972853695404,BCRP,M
2010-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,78.55913997155247,78.08684239699512,4.3578215714235125,-0.07593613421218315,38.54902694523492,BCRP,M
2010-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,76.18576750707996,67.66456346119594,4.214562608036379,-0.14325896338713306,19.845716470737674,BCRP,M
2010-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,160.83482531681747,76.37645885903984,4.335674518573357,0.12111191053697734,-0.17652924434398143,BCRP,M
2011-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,7.683914831009685,60.07973349505372,4.095672571611383,-0.24000194696197408,-6.012814380309006,BCRP,M
2011-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,36.77044418699132,55.35988891003977,4.0138553046245935,-0.08181726698678915,-17.202905999379826,BCRP,M
2011-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,55.87380328886463,57.48474522399348,4.051519612152627,0.037664307528033625,-26.245323684661447,BCRP,M
2011-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,42.701779546046254,58.986279403127426,4.077304864371831,0.02578525221920369,-19.454787816711814,BCRP,M
2011-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,53.68447870392874,59.53785710458535,4.08661236408649,0.009307499714659606,-20.6147903679323,BCRP,M
2011-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,44.501454481532335,52.9837385268829,3.969985046225667,-0.11662731786082325,-32.34372720179114,BCRP,M
2011-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,56.056911644632876,56.52418338256619,4.03466857104625,0.06468352482058304,-32.66582970122908,BCRP,M
2011-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,54.86775844509161,52.451680700962385,3.959892378198548,-0.0747761928477022,-36.269111319969596,BCRP,M
2011-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,62.29924058064851,58.546288965238695,4.069817705716258,0.10992532751771034,-30.506711047858982,BCRP,M
2011-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,63.163938492687,60.691043759697834,4.105796137915362,0.03597843219910324,-22.277502974005138,BCRP,M
2011-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,102.99987214192721,87.66515066984293,4.473524450620699,0.3677283127053377,29.55843677335901,BCRP,M
2011-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,180.2606815917188,93.86067649406547,4.54181151782022,0.06828706719952038,22.89215537904743,BCRP,M
2012-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,23.485387610353033,77.71911509968652,4.353101238696692,-0.18871027912352734,29.359953146405047,BCRP,M
2012-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,63.35937385079197,84.93041911267963,4.441832322581103,0.08873108388441064,53.4150822641501,BCRP,M
2012-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,79.6392658120924,83.75170712435619,4.427856554071836,-0.013975768509267184,45.693795454796906,BCRP,M
2012-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,57.969710199820334,73.93927594123292,4.303244160942726,-0.12461239312910966,25.349957124626997,BCRP,M
2012-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,80.63791577047705,86.81942294631324,4.463830363296874,0.160586202354148,45.82221660044728,BCRP,M
2012-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,79.93565135284848,88.56209793577631,4.48370397754816,0.019873614251285865,67.1495828684147,BCRP,M
2012-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,77.2672249671803,75.6223312339657,4.325751626260096,-0.15795235128806429,33.78756968878203,BCRP,M
2012-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,86.80413047854721,87.56814399315626,4.472417278758381,0.14666565249828523,66.95012023046489,BCRP,M
2012-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,83.30317226338464,84.1845344074109,4.433011227506014,-0.03940605125236729,43.791410002766625,BCRP,M
2012-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,90.44761400256598,85.49593365489929,4.4484688152199,0.015457587713886056,40.87075844899748,BCRP,M
2012-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,101.88006942825018,81.10863192599018,4.395789391043078,-0.05267942417682203,-7.479048052452852,BCRP,M
2012-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,155.31658283173212,68.89539331374067,4.232589315316147,-0.1632000757269303,-26.598234865591753,BCRP,M
2013-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,31.07593232762435,86.18483691177136,4.456494256300466,0.223904940984319,10.89271513349872,BCRP,M
2013-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,56.663018222387315,79.09669647981231,4.3706711100558655,-0.08582314624460086,-6.8688259092746895,BCRP,M
2013-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,77.91636540841837,83.34828114585119,4.423027986858804,0.052356876802938324,-0.48169284227960185,BCRP,M
2013-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,73.98185231886428,87.81133425896839,4.475190584097238,0.05216259723843386,18.761420288671758,BCRP,M
2013-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,78.82135384819595,85.77433100224194,4.451719789264863,-0.023470794832374686,-1.2037536171111807,BCRP,M
2013-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,75.42396494870262,82.29018965475639,4.410251898327037,-0.04146789093782566,-7.08193282138393,BCRP,M
2013-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,96.50137552489558,90.62256099442799,4.506703199647741,0.09645130132070356,19.835714551107287,BCRP,M
2013-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,106.57320230972893,111.44936597479058,4.713570370939882,0.20686717129214127,27.271586324246776,BCRP,M
2013-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,81.92298430026261,83.05024318816149,4.419445764268882,-0.2941246066710006,-1.347386699034292,BCRP,M
2013-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,97.63032320622968,91.65502256341209,4.518031774348943,0.09858601008006129,7.203955375671667,BCRP,M
2013-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,112.64440660513857,93.42851192266733,4.537196565488336,0.019164791139393067,15.189357413793836,BCRP,M
2013-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,230.36381110709945,146.08256783543732,4.984171994974181,0.44697542948584523,112.03532022844587,BCRP,M
2014-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,28.929906225345835,84.31879602809498,4.434604806086925,-0.5495671888872558,-2.165161472181787,BCRP,M
2014-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,68.52406141546616,93.23179398400276,4.535088800684903,0.10048399459797785,17.870654696429856,BCRP,M
2014-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,74.94389102204747,78.82005132469915,4.367167422930045,-0.16792137775485827,-5.432901265507906,BCRP,M
2014-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,79.93390776296062,91.59848934480586,4.5174147796751605,0.15024735674511547,4.312831729294309,BCRP,M
2014-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,70.43234645257644,76.14736409877642,4.33267046414951,-0.1847443155256503,-11.223598938024814,BCRP,M
2014-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,103.55665798523414,110.83527391254064,4.708045080259848,0.37537461611033773,34.688319929196254,BCRP,M
2014-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,102.36677596943133,93.84293198011999,4.541622448317054,-0.16642263194279394,3.5536084506484045,BCRP,M
2014-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,65.85876228814706,72.83819300826876,4.288240446867298,-0.2533820014497561,-34.64458736827226,BCRP,M
2014-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,80.44440438912986,78.90840378772046,4.368287734064764,0.08004728719746623,-4.987149033455729,BCRP,M
2014-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,87.38112419928967,83.66684731027176,4.426842809548257,0.05855507548349248,-8.715480101064465,BCRP,M
2014-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,94.70619879903207,81.78449920222575,4.404087729346699,-0.022755080201557476,-12.463018494910383,BCRP,M
2014-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,167.2832315363508,81.62016334983623,4.40207633132136,-0.0020113980253393393,-44.12737634665505,BCRP,M
2015-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,15.621165594397327,69.9481648890677,4.247754466157889,-0.15432186516347102,-17.043211971668804,BCRP,M
2015-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,37.65271867557851,61.8181477801706,4.124196974756743,-0.12355749140114547,-33.69413465241513,BCRP,M
2015-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,72.12898870930407,72.64946711618657,4.285646055043577,0.16144908028683336,-7.828698541558754,BCRP,M
2015-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,58.0572891525888,69.96912621683595,4.248054090711214,-0.03759196433236234,-23.61323126907705,BCRP,M
2015-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,68.14516522481458,72.379530523651,4.281923531842814,0.03386944113159984,-4.948081420438777,BCRP,M
2015-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,64.41263499504238,72.4658157418309,4.283114943657016,0.0011914118142017927,-34.61845386964697,BCRP,M
2015-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,75.03216706964173,66.49376206231817,4.197108139687815,-0.0860068039692008,-29.143558647118528,BCRP,M
2015-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,55.48208701453928,64.69351754706597,4.169661004015321,-0.027447135672494127,-11.181874679782611,BCRP,M
2015-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,76.64253878805368,73.32699435527604,4.294928813338175,0.12526780932285408,-7.0732763109231485,BCRP,M
2015-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,64.33409723797907,64.08211101022262,4.160165245573017,-0.13476356776515797,-23.408000814732176,BCRP,M
2015-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,64.30231271304329,56.86288607295964,4.040642862461284,-0.11952238311173335,-30.472294105076415,BCRP,M
2015-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,155.70833121715648,66.1137338422615,4.191376498986134,0.1507336365248504,-18.9982828643847,BCRP,M
2016-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,24.197905560209247,76.51811242141753,4.337527476487054,0.14615097750091977,9.392594563087187,BCRP,M
2016-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,50.6101801666922,73.1083421984198,4.29194248060592,-0.04558499588113385,18.263559850414612,BCRP,M
2016-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,84.95770551602737,83.51914399102866,4.4250758749322445,0.13313339432632443,14.961812255908868,BCRP,M
2016-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,59.81954106418304,74.17536882799433,4.306432138567548,-0.11864373636469683,6.011569442961373,BCRP,M
2016-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,84.04351834485902,88.31549871060786,4.480915615543938,0.17448347697639033,22.017230661298036,BCRP,M
2016-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,60.789268662005114,69.47440846302379,4.240958461206192,-0.23995715433774567,-4.128025398160684,BCRP,M
2016-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,75.86874026381979,68.72931877966266,4.230175873541584,-0.010782587664608378,3.3620547973347126,BCRP,M
2016-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,79.96627975455337,87.33007398790812,4.469694893647407,0.23951902010582327,34.990455456952944,BCRP,M
2016-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,114.22824401905244,109.04391716634285,4.691750710865755,0.22205581721834733,48.709105187122525,BCRP,M
2016-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,39.18657964261418,40.11334488857142,3.691709069188823,-1.0000416416769315,-37.403209325965584,BCRP,M
2016-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,80.80492716334525,77.71680696381678,4.353071539823494,0.6613624706346712,36.67404581628144,BCRP,M
2016-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,169.77846380586428,75.65635418864379,4.3262014312693955,-0.02687010855409877,14.433643044801702,BCRP,M
2017-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,27.59187461271945,79.77380259042285,4.379195162216783,0.052993730947387796,4.254796761157498,BCRP,M
2017-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,62.04962012177495,82.49383263837954,4.412723534647844,0.03352837243106066,12.837783155425718,BCRP,M
2017-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,79.64625085286197,80.9316973756753,4.393605556668066,-0.019117977979777656,-3.098028178582979,BCRP,M
2017-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,58.23009890241915,74.12875216347858,4.3058034754428895,-0.08780208122517674,-0.06284655573989273,BCRP,M
2017-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,64.02666916401954,69.59437291762437,4.242683715187219,-0.06311976025567034,-21.198007219920544,BCRP,M
2017-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,70.69575206107245,79.4487252662349,4.375111848376162,0.13242813318894253,14.356821488476168,BCRP,M
2017-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,89.78701520011197,82.54371438863637,4.413328024385778,0.03821617600961602,20.099712690679915,BCRP,M
2017-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,66.56298040833245,72.33307260982842,4.281281460393435,-0.1320465639923425,-17.17277988354414,BCRP,M
2017-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,81.42090739975573,73.90649717415366,4.302800742549009,0.021519282155574082,-32.22318209514451,BCRP,M
2017-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,77.50166340658238,77.94377920480082,4.355987787377583,0.05318704482857406,94.30885013781926,BCRP,M
2017-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,82.80553497144791,77.78613499117391,4.353963201821381,-0.0020245855562022186,0.08920596466270858,BCRP,M
2017-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,211.26906209547974,112.30251370510081,4.721196245332715,0.3672330435113338,48.43764930184502,BCRP,M
2018-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,35.41213710764354,92.14282874424308,4.523339859538399,-0.1978563857943163,15.50512292528623,BCRP,M
2018-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,69.1080922099939,87.08213079203627,4.4668517054289,-0.05648815410949837,5.561989311091908,BCRP,M
2018-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,79.17799516744397,86.8802643954721,4.464530899406963,-0.002320806021937294,7.350107822630059,BCRP,M
2018-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,76.52657563154287,94.7757351900633,4.551513418587435,0.08698251918047184,27.85286737466084,BCRP,M
2018-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,83.67556578959848,93.68671570084952,4.539956404389212,-0.01155701419822286,34.61823387896912,BCRP,M
2018-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,83.35620886043486,88.55771221648499,4.483654454919511,-0.056301949469700574,11.465239901238956,BCRP,M
2018-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,102.55911335772767,94.36432807625447,4.547163121188458,0.06350866626894636,14.320428605821768,BCRP,M
2018-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,104.80628510566446,112.9678098561188,4.7271029095996715,0.17993978841121372,56.17725859024141,BCRP,M
2018-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,105.7314027340413,95.00945510172542,4.553976414034603,-0.17312649556506887,28.553589649695677,BCRP,M
2018-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,111.01232497435608,110.12599487250675,4.7016251182451105,0.1476487042105079,41.28901112575731,BCRP,M
2018-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,119.20078346747603,111.77241474515692,4.716464792755331,0.01483967451022039,43.691950702833225,BCRP,M
2018-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,197.23165747321556,94.91295093279741,4.552960165565047,-0.16350462719028425,-15.484571269675463,BCRP,M
2019-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,20.383849789739745,81.12089968539864,4.395940630577705,-0.15701953498734156,-11.96178716136177,BCRP,M
2019-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,64.7486168473244,79.14879349456166,4.371329542933036,-0.02461108764466946,-9.110178202254227,BCRP,M
2019-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,66.72196550949879,77.54932434906945,4.35091417712901,-0.02041536580402603,-10.73999959752533,BCRP,M
2019-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,100.08505877293713,117.69052926201628,4.768058545965161,0.41714436883615136,24.17791223249246,BCRP,M
2019-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,72.8229895898205,85.71839475757295,4.451067443850155,-0.31699110211500603,-8.505283682608923,BCRP,M
2019-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,83.53158015933536,89.44792955210171,4.49365666325981,0.04258921940965532,1.005239762111887,BCRP,M
2019-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,91.56346529789212,85.93757649265784,4.453621177956877,-0.04003548530293344,-8.930018106828552,BCRP,M
2019-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,65.66197948657673,75.53644673221947,4.3246152779494835,-0.12900590000739331,-33.134539097087654,BCRP,M
2019-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,97.41799145013123,84.20952500806254,4.433308038461482,0.10869276051199872,-11.367216117700629,BCRP,M
2019-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,71.74614931332694,71.54209277898202,4.270285986673649,-0.16302205178783336,-35.036143953290455,BCRP,M
2019-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,81.84802786098447,75.97635986735128,4.330422237521927,0.06013625084827812,-32.025840149755446,BCRP,M
2019-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,165.9726157119082,53.95237793963679,3.988101767463781,-0.34232047005814614,-43.15593666681223,BCRP,M
2020-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,48.37596264303438,113.92199981614888,4.7355140020755,0.7474122346117191,40.43483277177493,BCRP,M
2020-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,81.59821014441091,96.22356516012461,4.5666742877582935,-0.16883971431720646,21.573003089094666,BCRP,M
2020-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,61.7068578103405,69.10600716833702,4.235641661413816,-0.33103262634447717,-10.887673427981003,BCRP,M
2020-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,37.561566116205825,55.09470252853876,4.0090535686791124,-0.22658809273470393,-53.18680026845614,BCRP,M
2020-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,44.748834094001666,56.90341131345101,4.041355292119917,0.03230172344080451,-33.61586917909033,BCRP,M
2020-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,39.48237541695163,46.14334689273457,3.831752787885451,-0.20960250423446602,-48.41317499042061,BCRP,M
2020-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,70.08044850011291,65.7462300685165,4.185802332053059,0.3540495441676077,-23.495364016771415,BCRP,M
2020-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,70.47136215022684,80.36682703665134,4.386601491995888,0.2007991599428296,6.394767709362625,BCRP,M
2020-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,104.80768342672994,94.16082175182142,4.545004190099808,0.15840269810392016,11.817305397229227,BCRP,M
2020-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,117.6430020239857,118.90756596743888,4.778346434703686,0.23334224460387798,66.2064406401767,BCRP,M
2020-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,134.10859726807647,133.1211962139966,4.891259963015071,0.11291352831138468,75.21396977482955,BCRP,M
2020-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,300.2709150094116,177.57085987795068,5.179369739832132,0.28810977681706085,229.1251779052653,BCRP,M
2021-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,35.96462055975769,105.57151538902727,4.659388594251402,-0.5199811455807302,-7.330001615665016,BCRP,M
2021-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,93.70447662470123,110.57914987680253,4.705731553023503,0.04634295877210093,14.918990678415355,BCRP,M
2021-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,114.86256184862816,117.63286339871247,4.767568447094785,0.061836894071282344,70.2208942735871,BCRP,M
2021-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,97.64165291802333,117.15081190271184,4.763462095384009,-0.004106351710776224,112.63534700460238,BCRP,M
2021-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,95.06998056438371,106.57687765355037,4.668866580638702,-0.09459551474530681,87.29435581018916,BCRP,M
2021-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,91.314208196755,98.05404886022265,4.585518845621738,-0.08334773501696358,112.49877926748657,BCRP,M
2021-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,111.39223808715572,108.74000084647042,4.688959719502127,0.10344087388038847,65.39351493332558,BCRP,M
2021-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,99.77124118661914,106.86009453752446,4.671520451215033,-0.0174392682870943,32.96542675349225,BCRP,M
2021-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,104.18753160157283,99.0918909256584,4.596047610799807,-0.07547284041522584,5.236858687187063,BCRP,M
2021-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,101.67777883734708,103.09081066798574,4.635610256769156,0.03956264596934922,-13.301723208920402,BCRP,M
2021-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,105.02425157312427,107.04287420051527,4.673229447668478,0.03761919089932242,-19.589909612560565,BCRP,M
2021-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,250.246475055915,117.17056596166623,4.763630701929269,0.09040125426079104,-34.014755550431666,BCRP,M
2022-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,36.389298219895,107.20556523550519,4.674748161799499,-0.08888254012977015,1.547813196065717,BCRP,M
2022-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,86.81728240439158,110.53741974272704,4.705354103837829,0.03060594203832956,-0.037737796069137186,BCRP,M
2022-03-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,123.7592365315254,124.89237569632286,4.827452372004288,0.12209826816645908,6.171330092513783,BCRP,M
2022-04-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,93.10749419888356,108.09255533639408,4.682987853970155,-0.14446451803413307,-7.732132982433104,BCRP,M
2022-05-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,121.58059992899628,130.9369581998863,4.874715972254999,0.19172811828484448,22.856815739642222,BCRP,M
2022-06-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,121.69466466716968,129.01017012129543,4.8598912394036855,-0.014824732851313804,31.570467125943114,BCRP,M
2022-07-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,134.73891821483983,132.51250977447395,4.886677054361869,0.026785814958183884,21.861788433832952,BCRP,M
2022-08-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,131.01505470319856,135.05709439787012,4.905697610498058,0.019020556136188915,26.386837839118837,BCRP,M
2022-09-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,128.77395949489232,128.92590623798552,4.859237869099718,-0.046459741398340526,30.107423557705083,BCRP,M
2022-10-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,130.4857240900061,131.07891108555376,4.8757995165452215,0.016561647445503702,27.148976941995826,BCRP,M
2022-11-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,158.9380760924773,161.97666923391407,5.087452307786325,0.2116527912411037,51.319431997402745,BCRP,M
2022-12-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,312.0758796683392,176.3324304788235,5.172371023019181,0.0849187152328561,50.49208735281931,BCRP,M
2023-01-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,22.730461453664738,92.70269320237139,4.529397525034048,-0.6429734979851336,-13.528096233879673,BCRP,M
2023-02-01,RD13989DM,Gasto GL - Arequipa,government_spending_local,Arequipa,04,78.5933047839849,107.93090619160006,4.681491264906891,0.1520937398728437,-2.358037266650126,BCRP,M
