district_ubigeo,department_code,year,ntl_weight,ntl_sum,poverty_rate_nowcast
010703,01,2025,0.0013302904612284836,0.21680799885947855,0.02656376074373698
010704,01,2025,0.002155249660238188,0.12876058384992073,0.04303686900432072
010705,01,2025,0.004043840290812482,0.06668270508755128,0.08074898610625814
010706,01,2025,0.0013021098702014069,0.22198662719347226,0.026001039669296535
010707,01,2025,0.0033794453245654887,0.08030640609621063,0.06748208730700629
020101,02,2025,0.005899487361953801,0.021720882258894292,0.2242122087479391
020102,02,2025,0.0018181036340847879,0.07221501868540846,0.06909770400725156
020103,02,2025,0.0013522478358356156,0.09828269236372332,0.05139268133747011
020104,02,2025,0.011696210242896623,0.01089752243276228,0.4445188152198396
020105,02,2025,0.0059270237103711395,0.02161888623404761,0.22525873789881423
020106,02,2025,0.0037586859632010895,0.03430248412075421,0.14285025631787948
020107,02,2025,0.002225983800431956,0.05860308968765229,0.08459934124965905
020108,02,2025,0.004067125546692647,0.03166034303862473,0.15457261726841356
020109,02,2025,0.0017016789137106825,0.07734226759932582,0.06467293925967622
020110,02,2025,0.0012506117269371366,0.10668224344043685,0.04752996326273776
020111,02,2025,0.0076390289225314705,0.01673353316936087,0.2903241319671095
020112,02,2025,0.01274030205435642,0.007239470245144892,0.4841999123763066
020201,02,2025,0.0029962647577434017,0.043217219885839715,0.11387415517825082
020202,02,2025,0.01274030205435642,0.008829259581935209,0.4841999123763066
020203,02,2025,0.01274030205435642,0.005828937705682248,0.4841999123763066
020204,02,2025,0.007044693761237932,0.018158023811178984,0.2677362033769795
020205,02,2025,0.006440468649962173,0.019878379569565955,0.24477240356383093
020301,02,2025,0.0005186139716102419,0.2769065906582582,0.01971011664711214
020302,02,2025,0.0005691275999890544,0.249501675975566,0.021629905858582755
020303,02,2025,0.0006950990262047511,0.20006678490665372,0.026417496708102835
020304,02,2025,0.000906550930859452,0.15008740811734586,0.03445380489520738
020305,02,2025,0.0007694897542624199,0.1790933787599485,0.029244743962795375
020306,02,2025,0.0009913290506994746,0.13641554878671788,0.037675828833323544
020401,02,2025,0.01274030205435642,0.0005782795644894676,0.4841999123763066
020402,02,2025,0.01274030205435642,0.008655007465465648,0.4841999123763066
020501,02,2025,0.009922528929071804,0.012857960846464513,0.3771093979961871
020502,02,2025,0.01274030205435642,0.0,0.4841999123763066
020503,02,2025,0.0009311522926536422,0.14584617347984047,0.03538878878917334
020504,02,2025,0.0025515149625785073,0.050939256606246784,0.09697127399620017
020505,02,2025,0.0011928491749302736,0.11212783230000271,0.04533467601593411
020506,02,2025,0.01274030205435642,0.0,0.4841999123763066
020507,02,2025,0.0016235691734528843,0.08121044357646849,0.06170434956476947
020508,02,2025,0.004873084888451259,0.026355694419907698,0.1852034014518188
020509,02,2025,0.00786932873258068,0.016239863239035483,0.2990767618004012
020510,02,2025,0.0015878851112888271,0.08310930370229536,0.0603481635262164
020511,02,2025,0.00645475810808338,0.019833939524885182,0.24531547972801238
020512,02,2025,0.0077916257558698025,0.016403138445887918,0.2961236313052007
020513,02,2025,0.01274030205435642,0.0037902549461082177,0.4841999123763066
020514,02,2025,0.01274030205435642,0.0,0.4841999123763066
020515,02,2025,0.01274030205435642,0.004291805764349107,0.4841999123763066
020601,02,2025,0.0033733536433021355,0.03829493138265506,0.12820555835586891
020602,02,2025,0.01274030205435642,0.0,0.4841999123763066
020603,02,2025,0.003165776447454818,0.04085652765474821,0.12031650991637587
020604,02,2025,0.01274030205435642,0.0,0.4841999123763066
020605,02,2025,0.01274030205435642,0.005402557185438812,0.4841999123763066
020606,02,2025,0.01274030205435642,0.000842955493148946,0.4841999123763066
020607,02,2025,0.01274030205435642,0.0,0.4841999123763066
020608,02,2025,0.01274030205435642,0.001123684435034517,0.4841999123763066
020609,02,2025,0.0037219923483655984,0.034646450502476396,0.14145570185501732
020610,02,2025,0.005297260977682497,0.024219928162821223,0.20132437129708708
020611,02,2025,0.01274030205435642,0.0,0.4841999123763066
020701,02,2025,0.01274030205435642,0.0,0.4841999123763066
020702,02,2025,0.01274030205435642,0.0002252511101065522,0.4841999123763066
020703,02,2025,0.01274030205435642,0.0,0.4841999123763066
020801,02,2025,0.0004341267066595856,0.33911912628569557,0.01649914675711387
020802,02,2025,0.0009876705321624503,0.13695398294977196,0.03753678547724797
020803,02,2025,0.005964688675997203,0.021480914551258553,0.22669020890931202
020804,02,2025,0.0008033764738609633,0.17092821436020936,0.03053262132946461
020901,02,2025,0.005523315561377152,0.023217253840121386,0.20991565972574622
020902,02,2025,0.01274030205435642,0.004854656730495622,0.4841999123763066
020903,02,2025,0.0016148816419408484,0.08166470263116221,0.06137417670238778
020904,02,2025,0.003490008371502396,0.036991526779619234,0.13263906463632116
020905,02,2025,0.0031394758622524453,0.041205755595503185,0.11931694640555
020906,02,2025,0.01274030205435642,0.0024519006061133834,0.4841999123763066
020907,02,2025,0.004422692870039385,0.02907833596119424,0.16808608547927895
021001,02,2025,0.005317845489231736,0.024125054900535507,0.2021066933053037
021002,02,2025,0.0033019675502870566,0.03913883598054408,0.12549250337213963
021003,02,2025,0.0009002971063309151,0.15120511177258614,0.03421612597081336
021004,02,2025,0.0020351045156348085,0.06427280045160212,0.07734490312261108
021005,02,2025,0.0008682964366603907,0.15719477651136982,0.032999928632293216
021006,02,2025,0.005756847475422619,0.02226501783592039,0.21879112687208604
021007,02,2025,0.0011253963011984382,0.11923448866692142,0.04277110449218702
021008,02,2025,0.010122794314453011,0.0126019879324661,0.38472055836270524
021009,02,2025,0.000762222958033178,0.18094675958493336,0.0289685666726147
021010,02,2025,0.0037154761831765934,0.034708255602989666,0.1412080525763672
021011,02,2025,0.00024249976533522306,0.6866837148591289,0.009216293666007697
021012,02,2025,0.0018666689990997998,0.07027169127962482,0.070943448745835
021013,02,2025,0.01274030205435642,8.510760463296746e-05,0.4841999123763066
021014,02,2025,0.0014732075653607064,0.08986134494532509,0.055989800792505616
021015,02,2025,0.00107886652316266,0.12468517864788617,0.0410027229929345
021016,02,2025,0.0023867703561426847,0.05454954763097087,0.09071009402885254
021101,02,2025,0.006033589735160883,0.021233025616040797,0.22930881925837207
021102,02,2025,0.0023077410742862667,0.05646940773608638,0.08770655681389652
021103,02,2025,0.0020906816813888573,0.06251190957152918,0.07945713395304356
021104,02,2025,0.005212829547370212,0.02461700439453125,0.19811552342326172
021105,02,2025,0.0033870797531207852,0.03813681929078821,0.12872722425853764
021201,02,2025,0.01274030205435642,0.003089831658586616,0.4841999123763066
021202,02,2025,0.008308470047917467,0.015374946810736423,0.31576649062313195
021203,02,2025,0.0043399616949921435,0.029640781986820804,0.16494185643841677
021204,02,2025,0.0052189105929788815,0.02458797101899395,0.1983466358206218
021205,02,2025,0.003053576279536827,0.04238913939879821,0.11605230085424288
021206,02,2025,0.0015501257491654969,0.08521769168603159,0.05891310494177334
021207,02,2025,0.0013791110616001934,0.09627897001159978,0.05241362821187375
021208,02,2025,0.007727256548067509,0.01654090297837558,0.29367725565063413
021209,02,2025,0.008524600132307821,0.014982229687389315,0.32398059476895236
021210,02,2025,0.008046592479102674,0.015879279081431975,0.30581373633736647
021301,02,2025,0.002313565839021492,0.05632330660234418,0.0879279291614575
021302,02,2025,0.010765604874196054,0.011845089140392485,0.4091508124786755
021303,02,2025,0.0014752857846165265,0.08972924171430911,0.056068784287345345
021304,02,2025,0.0010652186978500299,0.1263796417879873,0.040484032321998396
021305,02,2025,0.0008515058510938522,0.16053103117664833,0.03236179619042659
021306,02,2025,0.01051257613400724,0.01213191287352307,0.39953436121202623
021307,02,2025,0.007174867977675012,0.01782566248768508,0.2726835228301267
021308,02,2025,0.001141511000407322,0.11745608769930325,0.043383549621950956
021401,02,2025,0.008044369369057903,0.01588370208453415,0.3057292462142683
021402,02,2025,0.01274030205435642,0.0088977186194746,0.4841999123763066
021403,02,2025,0.01274030205435642,0.00446556560957252,0.4841999123763066
021404,02,2025,0.01274030205435642,0.005124545192338556,0.4841999123763066
021405,02,2025,0.000522448481549925,0.27461778436202877,0.019855848621823508
021406,02,2025,0.0014050617911926747,0.09441934821647839,0.053399895330280424
021407,02,2025,0.01274030205435642,0.008834525611665514,0.4841999123763066
021408,02,2025,0.011107420825549835,0.011478488472686416,0.42214165468855325
021409,02,2025,0.0015439504000263912,0.085572722774224,0.0586784085037069
021410,02,2025,0.01274030205435642,0.0,0.4841999123763066
021501,02,2025,0.01274030205435642,0.00423018561469184,0.4841999123763066
021502,02,2025,0.01274030205435642,0.0,0.4841999123763066
021503,02,2025,0.01274030205435642,0.003828750919610766,0.4841999123763066
021504,02,2025,0.01274030205435642,0.008968548684180537,0.4841999123763066
021505,02,2025,0.008485055867247553,0.015052576677514872,0.3224777002853306
021506,02,2025,0.01274030205435642,0.0093687951755219,0.4841999123763066
021507,02,2025,0.00632008434704842,0.020260831243113467,0.2401971534109203
021508,02,2025,0.01274030205435642,9.697701120820208e-06,0.4841999123763066
021509,02,2025,0.009288508996443455,0.01374163002064789,0.35301323492927567
021510,02,2025,0.0035849028402800314,0.03599492714941181,0.13624556417385889
021511,02,2025,0.005103119955948378,0.025152835147362305,0.193945969646071
021601,02,2025,0.01274030205435642,0.006543921798956198,0.4841999123763066
021602,02,2025,0.011359084664696534,0.011222757550448381,0.43170623238406003
021603,02,2025,0.001558988490784455,0.08471327271885193,0.05924993672935611
021604,02,2025,0.0006811786741633888,0.2045477825662364,0.025888448557602337
021701,02,2025,0.002682415639099251,0.04839426603563194,0.10194620283469429
021702,02,2025,0.00011184794116504419,2.1062486375590685,0.004250822553541133
021703,02,2025,0.0020771925475696644,0.06293037150165823,0.07894447441126667
021704,02,2025,0.0008485326326775131,0.161136592200043,0.03224879792001472
021705,02,2025,0.004725775340969506,0.027188311062098548,0.17960484737684151
021706,02,2025,0.00020685271063651677,0.8456889003975921,0.007861514109922918
021707,02,2025,0.0002755486702748953,0.584176502530537,0.010472329575332966
021708,02,2025,0.0038797414507033986,0.033214601668203926,0.14745101509041159
021709,02,2025,0.0068827778158529335,0.01858913382804424,0.2615825277236668
021710,02,2025,0.005605717356315612,0.022872096224463373,0.21304737055321518
021801,02,2025,0.0021369149850814064,0.061118926045447046,0.0812142478347466
021802,02,2025,0.004795530167988678,0.026787585400520487,0.18225590549040943
021803,02,2025,0.002592360979515847,0.05011686058931573,0.09852364204348821
021804,02,2025,0.003688518256740349,0.03496630887807526,0.14018350656775724
021805,02,2025,0.003591307211437799,0.03592959789118062,0.13648896467882227
021806,02,2025,0.003768437919928304,0.03421221479061846,0.1432208830559795
021807,02,2025,0.01274030205435642,0.004748790057251497,0.4841999123763066
021808,02,2025,0.0026117335879646047,0.04973602294921875,0.09925990522417015
021809,02,2025,0.002622344163090891,0.049529876878338305,0.09966316407348866
021901,02,2025,0.010123731418806653,0.012600814109240776,0.38475617336178336
021902,02,2025,0.01274030205435642,0.0008237023423187924,0.4841999123763066
021903,02,2025,0.006771542804434858,0.018897361844499534,0.257354999792852
021904,02,2025,0.005131834287902415,0.025010351181030274,0.19503726849885875
021905,02,2025,0.008837727860126475,0.014447581422283851,0.33588113038620176
021906,02,2025,0.0019425427166867278,0.06743645746715785,0.07382705756849184
021907,02,2025,0.007616700680735727,0.016782996623457426,0.28947553884310906
021908,02,2025,0.0027447012728013843,0.04727050038845149,0.10431339148157281
021909,02,2025,0.002033771311409186,0.06431626017150496,0.07729423420075412
021910,02,2025,0.0037017931235034766,0.03483875819614955,0.14068802281047188
022001,02,2025,0.00881035385049457,0.014492794177696755,0.33484077098117304
022002,02,2025,0.005452335794640141,0.02352302892884212,0.20721804732315804
022003,02,2025,0.005023768605795116,0.025555162895016553,0.19093019210585066
022004,02,2025,0.0019758621540602018,0.0662623961766561,0.07509337516346183
022005,02,2025,0.0033314779757205944,0.03878550420192815,0.12661405805335071
022006,02,2025,0.01274030205435642,5.3424067381355495e-05,0.4841999123763066
022007,02,2025,0.0029543543937892444,0.043843546674295436,0.11228133622720224
022008,02,2025,0.006128331070023888,0.02090136563616958,0.23290949888459764
030101,03,2025,0.017815236407186304,0.00891493373276908,0.3309728560949146
030102,03,2025,0.017815236407186304,0.0,0.3309728560949146
030103,03,2025,0.017815236407186304,0.0018003819277092339,0.3309728560949146
030104,03,2025,0.014236471525511616,0.012529489990588715,0.264486282068748
030105,03,2025,0.017815236407186304,0.0017039362839826448,0.3309728560949146
030106,03,2025,0.017815236407186304,0.0019320340453272426,0.3309728560949146
030107,03,2025,0.017815236407186304,0.0005683808915083799,0.3309728560949146
030108,03,2025,0.017815236407186304,0.0015806845676751785,0.3309728560949146
030109,03,2025,0.017815236407186304,0.0031466895566325806,0.3309728560949146
030201,03,2025,0.017815236407186304,0.0037185847340086174,0.3309728560949146
030202,03,2025,0.017815236407186304,0.008218937785985155,0.3309728560949146
030203,03,2025,0.0012995977356723388,0.14614234405385085,0.024144028432676403
030204,03,2025,0.010766252541260238,0.016601403554280598,0.20001628221911533
030205,03,2025,0.017815236407186304,0.0017627033781498036,0.3309728560949146
030206,03,2025,0.002118172548643057,0.08729056756858271,0.03935157536519946
030207,03,2025,0.017815236407186304,0.0008314714217797304,0.3309728560949146
030208,03,2025,0.012761316203205664,0.01398793244973207,0.23708073105342325
030209,03,2025,0.017815236407186304,0.004825052866911443,0.3309728560949146
030210,03,2025,0.00034884495903061237,0.6622224531100906,0.0064808689475544514
030211,03,2025,0.0018276015857286588,0.10185443065205559,0.03395332527769378
030212,03,2025,0.0013592849510804135,0.13929803554828352,0.025252902191320106
030213,03,2025,0.017815236407186304,0.0001973086352801431,0.3309728560949146
030214,03,2025,0.0008140736442906357,0.24328073097841582,0.015123923868547834
030215,03,2025,0.003194179255587562,0.05706588900141169,0.05934171216916864
030216,03,2025,0.0014775763881455701,0.12746505475126182,0.027450529765952456
030217,03,2025,0.007269483633332519,0.024684906005859375,0.13505303580977285
030218,03,2025,0.017815236407186304,0.0012311028731681584,0.3309728560949146
030219,03,2025,0.017815236407186304,0.0,0.3309728560949146
030220,03,2025,0.017815236407186304,0.0004695589127747909,0.3309728560949146
030301,03,2025,0.003959890859755491,0.045782859807901685,0.07356716227177013
030302,03,2025,0.017815236407186304,0.0,0.3309728560949146
030303,03,2025,0.00025639951302950764,0.9964531959571274,0.004763410217474864
030304,03,2025,0.0022796834192752736,0.08086289501694775,0.0423521369587553
030305,03,2025,0.0012678159233514327,0.1500681053777659,0.023553583436309148
030306,03,2025,0.017815236407186304,0.004703983385464672,0.3309728560949146
030307,03,2025,0.017815236407186304,0.005584264138959489,0.3309728560949146
030401,03,2025,0.003734271392286958,0.04861520090410786,0.06937558614940377
030402,03,2025,0.017815236407186304,0.0,0.3309728560949146
030403,03,2025,0.004591209042463143,0.03936525944404566,0.08529584087359418
030404,03,2025,0.017815236407186304,0.0,0.3309728560949146
030405,03,2025,0.017815236407186304,0.0,0.3309728560949146
030406,03,2025,0.0025215897533002697,0.07282987000512295,0.04684629176252804
030407,03,2025,0.017815236407186304,0.0,0.3309728560949146
030408,03,2025,0.004263943240169554,0.04244988964449975,0.079215871188566
030409,03,2025,0.017815236407186304,0.0,0.3309728560949146
030410,03,2025,0.017815236407186304,0.006094732680992496,0.3309728560949146
030411,03,2025,0.017815236407186304,0.0,0.3309728560949146
030412,03,2025,0.0036392970756291385,0.049915062426105807,0.06761114586236824
030413,03,2025,0.017815236407186304,0.0,0.3309728560949146
030414,03,2025,0.017815236407186304,0.008442215740999437,0.3309728560949146
030415,03,2025,0.017815236407186304,0.0,0.3309728560949146
030416,03,2025,0.017815236407186304,0.0,0.3309728560949146
030417,03,2025,0.009426435954299555,0.018983291686169024,0.17512506481989842
030501,03,2025,0.014683516705521909,0.012145717848166314,0.27279152240627097
030502,03,2025,0.017815236407186304,0.0073935625063754765,0.3309728560949146
030503,03,2025,0.017815236407186304,0.005002738435115521,0.3309728560949146
030504,03,2025,0.0014122063753322233,0.13374374598672945,0.0262360805524092
030505,03,2025,0.017815236407186304,0.004387755844175011,0.3309728560949146
030506,03,2025,0.00991524414698984,0.018039051630322076,0.1842061816751335
030601,03,2025,0.005209387214769836,0.03461406572793005,0.09678040333392442
030602,03,2025,0.0018478906126204319,0.10068162639489335,0.03433025640699655
030603,03,2025,0.0008337832711107291,0.23689747041868933,0.015490090857978287
030604,03,2025,0.017815236407186304,0.002206055991417539,0.3309728560949146
030605,03,2025,0.005377275504095931,0.033515443751420924,0.09989944511103677
030606,03,2025,0.017815236407186304,0.006493491673532451,0.3309728560949146
030607,03,2025,0.0006285871896324747,0.3257911829621595,0.011677941998760938
030608,03,2025,0.017815236407186304,0.0027572391478995965,0.3309728560949146
030609,03,2025,0.013481063774754798,0.013236203217154066,0.25045225776114094
030610,03,2025,0.017815236407186304,0.004338714251151452,0.3309728560949146
030611,03,2025,0.017815236407186304,0.006122721707757144,0.3309728560949146
030612,03,2025,0.00048106906875424626,0.4455452430539015,0.008937338805130158
030701,03,2025,0.017815236407186304,0.0065863658984502155,0.3309728560949146
030702,03,2025,0.004255091486730974,0.042540049264028254,0.07905142262049464
030703,03,2025,0.017815236407186304,0.0047549982937899506,0.3309728560949146
030704,03,2025,0.017815236407186304,0.0,0.3309728560949146
030705,03,2025,0.0005936572101250253,0.3479736279218625,0.011029010106043874
030706,03,2025,0.0005988061939105974,0.3445170005007033,0.011124668329743324
030707,03,2025,0.017815236407186304,0.007481696288709695,0.3309728560949146
030708,03,2025,0.017815236407186304,0.0,0.3309728560949146
030709,03,2025,0.017815236407186304,0.0004636216638744741,0.3309728560949146
030710,03,2025,0.017815236407186304,0.0,0.3309728560949146
030711,03,2025,0.017815236407186304,0.0032234070892620805,0.3309728560949146
030712,03,2025,0.0004057176503769437,0.5479373526065907,0.00753745425792995
030713,03,2025,0.009019427719184268,0.019848373440678684,0.1675636339777055
030714,03,2025,0.0005277735932843529,0.3991682032290478,0.009805019116689143
040101,04,2025,0.011139794665334596,0.04234961191813151,0.17799830134916078
040102,04,2025,0.002442713290798892,0.20822740521347313,0.03903113383213889
040103,04,2025,0.0013883982609524715,0.394859111791209,0.02218465774909738
040104,04,2025,0.0013763968545438556,0.3989125522998495,0.021992892100024673
040105,04,2025,0.002694717154440187,0.18704264917414942,0.04305780227703959
040106,04,2025,0.0019095918645223526,0.27374654461329234,0.030512600848280193
040107,04,2025,0.005192776012348621,0.09305807695550433,0.08297328068003135
040108,04,2025,0.0020131001207189096,0.257997938472792,0.032166517669201006
040109,04,2025,0.004437184709458516,0.10974615165986211,0.07089999095888744
040110,04,2025,0.0030313698800050397,0.16465251431143357,0.0484370408622518
040111,04,2025,0.003114813912772369,0.1599065657944707,0.04977035952175352
040112,04,2025,0.0036290191158376874,0.1357813748446378,0.05798663777824128
040113,04,2025,0.0013929014148228453,0.39335919257861146,0.02225661183476242
040114,04,2025,0.00039996692474360106,2.174721842181533,0.006390910724930336
040115,04,2025,0.0026494118658927143,0.19052825435515372,0.04233388728166912
040116,04,2025,0.004630430654205687,0.10493387494768415,0.07398779023535436
040117,04,2025,0.005360508124469698,0.09001902411965763,0.0856534046801771
040118,04,2025,0.004032651413765796,0.12139917946801397,0.06443611602800071
040119,04,2025,0.0006857821208232954,0.9615911811086998,0.010957836860497023
040120,04,2025,0.002069904249044218,0.2500990505876212,0.03307416800345615
040121,04,2025,0.0022234232596783465,0.23097937814563374,0.035527186567856944
040122,04,2025,0.0031924900041455143,0.15572774251302082,0.05101151456412492
040123,04,2025,0.02784538081787138,0.016731844475520914,0.4449301477185477
040124,04,2025,0.0026477466391966655,0.19065884130309715,0.042307279293626
040125,04,2025,0.0009630050417686154,0.6157511855033627,0.01538747048533166
040126,04,2025,0.006615810596391089,0.07233685084751675,0.10571137831381398
040127,04,2025,0.0023226463320976235,0.22009958393458603,0.037112632159617825
040128,04,2025,0.002219175774759224,0.23146909373968136,0.03545931771359856
040129,04,2025,0.007726344069832477,0.06162618228367397,0.12345614631021878
040201,04,2025,0.02726862859779029,0.01708874257944398,0.43571445581775736
040202,04,2025,0.046435621640918835,0.009480354578598686,0.741976133536535
040203,04,2025,0.010671061598780129,0.04425042170184513,0.1705086040845863
040204,04,2025,0.0032894849568775603,0.15080610473314804,0.052561357926989793
040205,04,2025,0.0028613556281344016,0.1752481692147834,0.045720451468347294
040206,04,2025,0.0016207508996810354,0.3298734449940048,0.025897327169870532
040207,04,2025,0.003749350271572903,0.131149793071371,0.05990936094897455
040208,04,2025,0.004482813075683175,0.10857055300757998,0.07162906828260154
040301,04,2025,0.012690465441699557,0.037080141393149774,0.2027758463970665
040302,04,2025,0.004850998571545946,0.09993203215135564,0.07751215632989843
040303,04,2025,0.0030582320282767695,0.1630943048205059,0.04886626033232303
040304,04,2025,0.016083884096513866,0.02914411566230688,0.25699791910753855
040305,04,2025,0.009818730644941974,0.04818279893112956,0.15688955036516616
040306,04,2025,0.024574999066261507,0.018979483612565854,0.3926740322300522
040307,04,2025,0.024297838588313168,0.019198043745291795,0.3882453963567675
040308,04,2025,0.02813208240264648,0.016559921649401236,0.44951123710279695
040309,04,2025,0.01525958853756604,0.030742389523131772,0.24382683169432517
040310,04,2025,0.008871656512177068,0.053461669763752835,0.141756633471422
040311,04,2025,0.009054671561795916,0.05235329063382179,0.14468095738691214
040312,04,2025,0.046435621640918835,0.0047180839206861416,0.741976133536535
040313,04,2025,0.003002636670311683,0.16635249640485322,0.04797792445379211
040401,04,2025,0.0015460195613654277,0.3483264204834282,0.02470322515297055
040402,04,2025,0.009470142324078458,0.05,0.15131959770015457
040403,04,2025,0.046435621640918835,0.0,0.741976133536535
040404,04,2025,0.009373888794744618,0.050526171398828784,0.14978160124375664
040405,04,2025,0.029913933915429996,0.01556587802525325,0.4779827262155068
040406,04,2025,0.003995330907011206,0.12260002055921053,0.06383978665143879
040407,04,2025,0.000963904694053707,0.6150277862415097,0.015401845667582507
040408,04,2025,0.0031783479763099194,0.15647224279550406,0.0507855447856871
040409,04,2025,0.0030886649627793277,0.1613641574509982,0.049352535960309474
040410,04,2025,0.010614500417575832,0.04449138718266641,0.1696048357047259
040411,04,2025,0.0121359368770138,0.038806915283203125,0.19391525735310422
040412,04,2025,0.015652428472090595,0.029959383699082836,0.25010386310721844
040413,04,2025,0.003011761811996986,0.1658088286434728,0.048123731424957295
040414,04,2025,0.004726008595504401,0.10270631851688508,0.07551499174208967
040501,04,2025,0.005464400060753779,0.08823417936052595,0.08731345217099735
040502,04,2025,0.004389285989234839,0.11100792612622776,0.07013463656118525
040503,04,2025,0.007886342731482303,0.06033893010868672,0.12601270061372244
040504,04,2025,0.00439029025181102,0.1109811738413317,0.0701506832692296
040505,04,2025,0.005654762246847268,0.08514091506518004,0.09035517302705554
040506,04,2025,0.007225827699289448,0.06603291646796454,0.11545859640641808
040507,04,2025,0.046435621640918835,0.0,0.741976133536535
040508,04,2025,0.02628896067689337,0.017731174229674507,0.42006073588443055
040509,04,2025,0.0041048455774811855,0.11914168811235272,0.06558967755177379
040510,04,2025,0.005366738283149007,0.08990995950539019,0.08575295388151953
040511,04,2025,0.046435621640918835,0.006718829245355189,0.741976133536535
040512,04,2025,0.004939261329508068,0.0980614816676305,0.0789224714624151
040513,04,2025,0.002574024916904303,0.19662463427539842,0.041129309525349225
040514,04,2025,0.011467859130211418,0.04111353863827983,0.1832403115688655
040515,04,2025,0.01540854310729235,0.030440724615010413,0.24620691689212376
040516,04,2025,0.003671016751028617,0.13412820876338916,0.05865770111012924
040517,04,2025,0.006879228328605295,0.06947292580912835,0.1099204243768698
040518,04,2025,0.009184396068574564,0.05159507528708799,0.14675377313833815
040519,04,2025,0.004430277812647792,0.1099263256867251,0.07078962843095606
040520,04,2025,0.0024060591716456256,0.21171404704435803,0.038445452395205935
040601,04,2025,0.003451308143732976,0.1432518658004067,0.05514706558539093
040602,04,2025,0.0004806441383679366,1.615129733634253,0.007680019493461105
040603,04,2025,0.0007291344380538307,0.8845636416380664,0.011650546112185323
040604,04,2025,0.015036605180982423,0.03120532051739889,0.2402638702669903
040605,04,2025,0.002083725673299171,0.24824946798439146,0.03329501498614458
040606,04,2025,0.027982150016174587,0.016649386691578866,0.44711552776425123
